| n | Iterative C | Recursive C | Dynamic Programming  C | Iterative P | Recursive P | Dynamic Programming  P |
| 5362 | 0.00238  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5363 | 0.00231  |    -     | 0.00220  |0.04745  |    -     |    -     |
| 5364 | 0.00231  |    -     | 0.00223  |0.04536  |    -     |    -     |
| 5365 | 0.00234  |    -     | 0.00225  |0.04740  |    -     |    -     |
| 5366 | 0.00230  |    -     | 0.00207  |0.04738  |    -     |    -     |
| 5367 | 0.00254  |    -     | 0.00218  |0.04743  |    -     |    -     |
| 5368 | 0.00245  |    -     | 0.00229  |0.04744  |    -     |    -     |
| 5369 | 0.00233  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 5370 | 0.00235  |    -     | 0.00221  |0.04743  |    -     |    -     |
| 5371 | 0.00234  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 5372 | 0.00232  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 5373 | 0.00232  |    -     | 0.00223  |0.04581  |    -     |    -     |
| 5374 | 0.00241  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 5375 | 0.00233  |    -     | 0.00224  |0.04493  |    -     |    -     |
| 5376 | 0.00233  |    -     | 0.00220  |0.03817  |    -     |    -     |
| 5377 | 0.00232  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 5378 | 0.00220  |    -     | 0.00212  |0.04736  |    -     |    -     |
| 5379 | 0.00242  |    -     | 0.00230  |0.04739  |    -     |    -     |
| 5380 | 0.00236  |    -     | 0.00222  |0.03993  |    -     |    -     |
| 5381 | 0.00230  |    -     | 0.00224  |0.04739  |    -     |    -     |
| 5382 | 0.00237  |    -     | 0.00225  |0.04744  |    -     |    -     |
| 5383 | 0.00239  |    -     | 0.00220  |0.04738  |    -     |    -     |
| 5384 | 0.00235  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 5385 | 0.00236  |    -     | 0.00223  |0.04750  |    -     |    -     |
| 5386 | 0.00241  |    -     | 0.00227  |0.04742  |    -     |    -     |
| 5387 | 0.00244  |    -     | 0.00221  |0.04523  |    -     |    -     |
| 5388 | 0.00228  |    -     | 0.00221  |0.04740  |    -     |    -     |
| 5389 | 0.00236  |    -     | 0.00222  |0.04750  |    -     |    -     |
| 5390 | 0.00233  |    -     | 0.00226  |0.04745  |    -     |    -     |
| 5391 | 0.00237  |    -     | 0.00219  |0.04747  |    -     |    -     |
| 5392 | 0.00238  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5393 | 0.00236  |    -     | 0.00220  |0.04666  |    -     |    -     |
| 5394 | 0.00242  |    -     | 0.00223  |0.04502  |    -     |    -     |
| 5395 | 0.00232  |    -     | 0.00220  |0.04740  |    -     |    -     |
| 5396 | 0.00237  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 5397 | 0.00235  |    -     | 0.00222  |0.04734  |    -     |    -     |
| 5398 | 0.00238  |    -     | 0.00229  |0.04741  |    -     |    -     |
| 5399 | 0.00236  |    -     | 0.00223  |0.04739  |    -     |    -     |
| 5400 | 0.00236  |    -     | 0.00224  |0.04731  |    -     |    -     |
| 5401 | 0.00241  |    -     | 0.00226  |0.04748  |    -     |    -     |
| 5402 | 0.00240  |    -     | 0.00220  |0.04690  |    -     |    -     |
| 5403 | 0.00222  |    -     | 0.00209  |0.04733  |    -     |    -     |
| 5404 | 0.00223  |    -     | 0.00209  |0.04731  |    -     |    -     |
| 5405 | 0.00224  |    -     | 0.00223  |0.04751  |    -     |    -     |
| 5406 | 0.00251  |    -     | 0.00226  |0.04744  |    -     |    -     |
| 5407 | 0.00234  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 5408 | 0.00235  |    -     | 0.00222  |0.04749  |    -     |    -     |
| 5409 | 0.00238  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5410 | 0.00236  |    -     | 0.00220  |0.04002  |    -     |    -     |
| 5411 | 0.00237  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 5412 | 0.00237  |    -     | 0.00223  |0.04428  |    -     |    -     |
| 5413 | 0.00235  |    -     | 0.00221  |0.04738  |    -     |    -     |
| 5414 | 0.00231  |    -     | 0.00224  |0.04445  |    -     |    -     |
| 5415 | 0.00238  |    -     | 0.00223  |0.04113  |    -     |    -     |
| 5416 | 0.00227  |    -     | 0.00222  |0.04495  |    -     |    -     |
| 5417 | 0.00236  |    -     | 0.00223  |0.04748  |    -     |    -     |
| 5418 | 0.00232  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 5419 | 0.00234  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 5420 | 0.00234  |    -     | 0.00211  |0.04737  |    -     |    -     |
| 5421 | 0.00238  |    -     | 0.00229  |0.04022  |    -     |    -     |
| 5422 | 0.00234  |    -     | 0.00221  |0.04358  |    -     |    -     |
| 5423 | 0.00232  |    -     | 0.00213  |0.04680  |    -     |    -     |
| 5424 | 0.00235  |    -     | 0.00222  |0.04753  |    -     |    -     |
| 5425 | 0.00233  |    -     | 0.00217  |0.04743  |    -     |    -     |
| 5426 | 0.00243  |    -     | 0.00230  |0.03964  |    -     |    -     |
| 5427 | 0.00233  |    -     | 0.00223  |0.04759  |    -     |    -     |
| 5428 | 0.00246  |    -     | 0.00228  |0.04752  |    -     |    -     |
| 5429 | 0.00244  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5430 | 0.00234  |    -     | 0.00223  |0.04251  |    -     |    -     |
| 5431 | 0.00237  |    -     | 0.00222  |0.04735  |    -     |    -     |
| 5432 | 0.00227  |    -     | 0.00216  |0.04030  |    -     |    -     |
| 5433 | 0.00229  |    -     | 0.00219  |0.04742  |    -     |    -     |
| 5434 | 0.00238  |    -     | 0.00224  |0.04740  |    -     |    -     |
| 5435 | 0.00236  |    -     | 0.00225  |0.04752  |    -     |    -     |
| 5436 | 0.00240  |    -     | 0.00227  |0.04742  |    -     |    -     |
| 5437 | 0.00236  |    -     | 0.00223  |0.04737  |    -     |    -     |
| 5438 | 0.00241  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 5439 | 0.00238  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5440 | 0.00231  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 5441 | 0.00238  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 5442 | 0.00238  |    -     | 0.00222  |0.04740  |    -     |    -     |
| 5443 | 0.00237  |    -     | 0.00220  |0.04750  |    -     |    -     |
| 5444 | 0.00232  |    -     | 0.00222  |0.04736  |    -     |    -     |
| 5445 | 0.00235  |    -     | 0.00224  |0.04387  |    -     |    -     |
| 5446 | 0.00239  |    -     | 0.00213  |0.04083  |    -     |    -     |
| 5447 | 0.00233  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5448 | 0.00236  |    -     | 0.00220  |0.04567  |    -     |    -     |
| 5449 | 0.00238  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 5450 | 0.00226  |    -     | 0.00210  |0.03829  |    -     |    -     |
| 5451 | 0.00180  |    -     | 0.00233  |0.04748  |    -     |    -     |
| 5452 | 0.00235  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 5453 | 0.00235  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5454 | 0.00233  |    -     | 0.00219  |0.04738  |    -     |    -     |
| 5455 | 0.00237  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 5456 | 0.00236  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5457 | 0.00234  |    -     | 0.00223  |0.04736  |    -     |    -     |
| 5458 | 0.00239  |    -     | 0.00212  |0.04736  |    -     |    -     |
| 5459 | 0.00233  |    -     | 0.00220  |0.04599  |    -     |    -     |
| 5460 | 0.00239  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5461 | 0.00236  |    -     | 0.00223  |0.04748  |    -     |    -     |
| 5462 | 0.00236  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5463 | 0.00236  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 5464 | 0.00234  |    -     | 0.00221  |0.04734  |    -     |    -     |
| 5465 | 0.00246  |    -     | 0.00228  |0.04753  |    -     |    -     |
| 5466 | 0.00239  |    -     | 0.00219  |0.04739  |    -     |    -     |
| 5467 | 0.00240  |    -     | 0.00222  |0.04470  |    -     |    -     |
| 5468 | 0.00231  |    -     | 0.00221  |0.04047  |    -     |    -     |
| 5469 | 0.00228  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 5470 | 0.00237  |    -     | 0.00225  |0.04745  |    -     |    -     |
| 5471 | 0.00234  |    -     | 0.00225  |0.04744  |    -     |    -     |
| 5472 | 0.00235  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 5473 | 0.00235  |    -     | 0.00221  |0.04009  |    -     |    -     |
| 5474 | 0.00235  |    -     | 0.00226  |0.04512  |    -     |    -     |
| 5475 | 0.00238  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5476 | 0.00235  |    -     | 0.00220  |0.04739  |    -     |    -     |
| 5477 | 0.00239  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 5478 | 0.00240  |    -     | 0.00222  |0.04734  |    -     |    -     |
| 5479 | 0.00236  |    -     | 0.00213  |0.04742  |    -     |    -     |
| 5480 | 0.00230  |    -     | 0.00222  |0.04676  |    -     |    -     |
| 5481 | 0.00233  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 5482 | 0.00244  |    -     | 0.00221  |0.04714  |    -     |    -     |
| 5483 | 0.00241  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5484 | 0.00238  |    -     | 0.00212  |0.04748  |    -     |    -     |
| 5485 | 0.00239  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 5486 | 0.00233  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5487 | 0.00235  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5488 | 0.00236  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 5489 | 0.00227  |    -     | 0.00222  |0.04737  |    -     |    -     |
| 5490 | 0.00235  |    -     | 0.00226  |0.04738  |    -     |    -     |
| 5491 | 0.00234  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 5492 | 0.00230  |    -     | 0.00220  |0.04352  |    -     |    -     |
| 5493 | 0.00236  |    -     | 0.00223  |0.04736  |    -     |    -     |
| 5494 | 0.00247  |    -     | 0.00224  |0.04740  |    -     |    -     |
| 5495 | 0.00237  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 5496 | 0.00236  |    -     | 0.00222  |0.04737  |    -     |    -     |
| 5497 | 0.00230  |    -     | 0.00229  |0.04742  |    -     |    -     |
| 5498 | 0.00234  |    -     | 0.00210  |0.04069  |    -     |    -     |
| 5499 | 0.00246  |    -     | 0.00221  |0.04202  |    -     |    -     |
| 5500 | 0.00224  |    -     | 0.00218  |0.04744  |    -     |    -     |
| 5501 | 0.00234  |    -     | 0.00226  |0.04740  |    -     |    -     |
| 5502 | 0.00237  |    -     | 0.00214  |0.04182  |    -     |    -     |
| 5503 | 0.00234  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 5504 | 0.00245  |    -     | 0.00227  |0.04745  |    -     |    -     |
| 5505 | 0.00243  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 5506 | 0.00242  |    -     | 0.00228  |0.04763  |    -     |    -     |
| 5507 | 0.00251  |    -     | 0.00225  |0.04619  |    -     |    -     |
| 5508 | 0.00238  |    -     | 0.00217  |0.04746  |    -     |    -     |
| 5509 | 0.00233  |    -     | 0.00226  |0.04746  |    -     |    -     |
| 5510 | 0.00241  |    -     | 0.00229  |0.04748  |    -     |    -     |
| 5511 | 0.00226  |    -     | 0.00213  |0.04733  |    -     |    -     |
| 5512 | 0.00225  |    -     | 0.00212  |0.04744  |    -     |    -     |
| 5513 | 0.00238  |    -     | 0.00227  |0.04572  |    -     |    -     |
| 5514 | 0.00241  |    -     | 0.00225  |0.04741  |    -     |    -     |
| 5515 | 0.00239  |    -     | 0.00225  |0.04750  |    -     |    -     |
| 5516 | 0.00235  |    -     | 0.00223  |0.04453  |    -     |    -     |
| 5517 | 0.00240  |    -     | 0.00224  |0.04091  |    -     |    -     |
| 5518 | 0.00231  |    -     | 0.00220  |0.04052  |    -     |    -     |
| 5519 | 0.00236  |    -     | 0.00226  |0.04740  |    -     |    -     |
| 5520 | 0.00241  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 5521 | 0.00233  |    -     | 0.00225  |0.04745  |    -     |    -     |
| 5522 | 0.00237  |    -     | 0.00227  |0.04743  |    -     |    -     |
| 5523 | 0.00246  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 5524 | 0.00239  |    -     | 0.00229  |0.04748  |    -     |    -     |
| 5525 | 0.00235  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 5526 | 0.00238  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 5527 | 0.00236  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 5528 | 0.00230  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 5529 | 0.00235  |    -     | 0.00211  |0.04735  |    -     |    -     |
| 5530 | 0.00226  |    -     | 0.00226  |0.04741  |    -     |    -     |
| 5531 | 0.00239  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 5532 | 0.00236  |    -     | 0.00229  |0.04745  |    -     |    -     |
| 5533 | 0.00233  |    -     | 0.00218  |0.04450  |    -     |    -     |
| 5534 | 0.00233  |    -     | 0.00224  |0.04749  |    -     |    -     |
| 5535 | 0.00230  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5536 | 0.00233  |    -     | 0.00216  |0.04140  |    -     |    -     |
| 5537 | 0.00231  |    -     | 0.00220  |0.04112  |    -     |    -     |
| 5538 | 0.00231  |    -     | 0.00218  |0.04453  |    -     |    -     |
| 5539 | 0.00246  |    -     | 0.00221  |0.04754  |    -     |    -     |
| 5540 | 0.00236  |    -     | 0.00223  |0.04050  |    -     |    -     |
| 5541 | 0.00234  |    -     | 0.00223  |0.04188  |    -     |    -     |
| 5542 | 0.00242  |    -     | 0.00225  |0.04742  |    -     |    -     |
| 5543 | 0.00245  |    -     | 0.00217  |0.04745  |    -     |    -     |
| 5544 | 0.00242  |    -     | 0.00228  |0.04738  |    -     |    -     |
| 5545 | 0.00240  |    -     | 0.00229  |0.04749  |    -     |    -     |
| 5546 | 0.00234  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 5547 | 0.00241  |    -     | 0.00227  |0.04747  |    -     |    -     |
| 5548 | 0.00226  |    -     | 0.00207  |0.04728  |    -     |    -     |
| 5549 | 0.00245  |    -     | 0.00224  |0.04736  |    -     |    -     |
| 5550 | 0.00235  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5551 | 0.00239  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 5552 | 0.00233  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5553 | 0.00236  |    -     | 0.00219  |0.04741  |    -     |    -     |
| 5554 | 0.00231  |    -     | 0.00213  |0.04733  |    -     |    -     |
| 5555 | 0.00236  |    -     | 0.00220  |0.04745  |    -     |    -     |
| 5556 | 0.00233  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 5557 | 0.00230  |    -     | 0.00226  |0.04744  |    -     |    -     |
| 5558 | 0.00236  |    -     | 0.00224  |0.04371  |    -     |    -     |
| 5559 | 0.00231  |    -     | 0.00219  |0.04740  |    -     |    -     |
| 5560 | 0.00232  |    -     | 0.00225  |0.04740  |    -     |    -     |
| 5561 | 0.00238  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 5562 | 0.00228  |    -     | 0.00211  |0.04749  |    -     |    -     |
| 5563 | 0.00249  |    -     | 0.00228  |0.04751  |    -     |    -     |
| 5564 | 0.00231  |    -     | 0.00221  |0.04559  |    -     |    -     |
| 5565 | 0.00231  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 5566 | 0.00236  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 5567 | 0.00237  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 5568 | 0.00231  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 5569 | 0.00231  |    -     | 0.00218  |0.04743  |    -     |    -     |
| 5570 | 0.00232  |    -     | 0.00215  |0.04745  |    -     |    -     |
| 5571 | 0.00239  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 5572 | 0.00232  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 5573 | 0.00241  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 5574 | 0.00233  |    -     | 0.00223  |0.04740  |    -     |    -     |
| 5575 | 0.00240  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5576 | 0.00235  |    -     | 0.00222  |0.03964  |    -     |    -     |
| 5577 | 0.00270  |    -     | 0.00233  |0.04376  |    -     |    -     |
| 5578 | 0.00242  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5579 | 0.00234  |    -     | 0.00221  |0.04727  |    -     |    -     |
| 5580 | 0.00239  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 5581 | 0.00238  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5582 | 0.00238  |    -     | 0.00225  |0.04748  |    -     |    -     |
| 5583 | 0.00242  |    -     | 0.00221  |0.04738  |    -     |    -     |
| 5584 | 0.00237  |    -     | 0.00213  |0.04559  |    -     |    -     |
| 5585 | 0.00235  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5586 | 0.00226  |    -     | 0.00226  |0.04741  |    -     |    -     |
| 5587 | 0.00240  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5588 | 0.00233  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 5589 | 0.00232  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5590 | 0.00234  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5591 | 0.00235  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 5592 | 0.00233  |    -     | 0.00221  |0.04410  |    -     |    -     |
| 5593 | 0.00240  |    -     | 0.00224  |0.04581  |    -     |    -     |
| 5594 | 0.00246  |    -     | 0.00245  |0.04752  |    -     |    -     |
| 5595 | 0.00244  |    -     | 0.00231  |0.04741  |    -     |    -     |
| 5596 | 0.00225  |    -     | 0.00227  |0.04750  |    -     |    -     |
| 5597 | 0.00237  |    -     | 0.00223  |0.04748  |    -     |    -     |
| 5598 | 0.00233  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 5599 | 0.00238  |    -     | 0.00219  |0.04528  |    -     |    -     |
| 5600 | 0.00233  |    -     | 0.00220  |0.04748  |    -     |    -     |
| 5601 | 0.00232  |    -     | 0.00216  |0.03986  |    -     |    -     |
| 5602 | 0.00239  |    -     | 0.00223  |0.04750  |    -     |    -     |
| 5603 | 0.00236  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5604 | 0.00232  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5605 | 0.00234  |    -     | 0.00215  |0.04728  |    -     |    -     |
| 5606 | 0.00236  |    -     | 0.00224  |0.04749  |    -     |    -     |
| 5607 | 0.00241  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 5608 | 0.00236  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 5609 | 0.00242  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 5610 | 0.00231  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 5611 | 0.00227  |    -     | 0.00218  |0.04738  |    -     |    -     |
| 5612 | 0.00242  |    -     | 0.00226  |0.04745  |    -     |    -     |
| 5613 | 0.00241  |    -     | 0.00223  |0.04730  |    -     |    -     |
| 5614 | 0.00244  |    -     | 0.00222  |0.04753  |    -     |    -     |
| 5615 | 0.00239  |    -     | 0.00214  |0.04739  |    -     |    -     |
| 5616 | 0.00239  |    -     | 0.00225  |0.04742  |    -     |    -     |
| 5617 | 0.00225  |    -     | 0.00213  |0.04731  |    -     |    -     |
| 5618 | 0.00248  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 5619 | 0.00243  |    -     | 0.00226  |0.04742  |    -     |    -     |
| 5620 | 0.00237  |    -     | 0.00224  |0.04736  |    -     |    -     |
| 5621 | 0.00238  |    -     | 0.00219  |0.04748  |    -     |    -     |
| 5622 | 0.00234  |    -     | 0.00229  |0.04741  |    -     |    -     |
| 5623 | 0.00247  |    -     | 0.00221  |0.04743  |    -     |    -     |
| 5624 | 0.00246  |    -     | 0.00219  |0.04751  |    -     |    -     |
| 5625 | 0.00237  |    -     | 0.00228  |0.04739  |    -     |    -     |
| 5626 | 0.00245  |    -     | 0.00228  |0.04655  |    -     |    -     |
| 5627 | 0.00237  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 5628 | 0.00231  |    -     | 0.00227  |0.04683  |    -     |    -     |
| 5629 | 0.00236  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 5630 | 0.00234  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 5631 | 0.00235  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5632 | 0.00232  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5633 | 0.00235  |    -     | 0.00222  |0.04740  |    -     |    -     |
| 5634 | 0.00239  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 5635 | 0.00234  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 5636 | 0.00231  |    -     | 0.00222  |0.04255  |    -     |    -     |
| 5637 | 0.00228  |    -     | 0.00219  |0.04747  |    -     |    -     |
| 5638 | 0.00235  |    -     | 0.00219  |0.04152  |    -     |    -     |
| 5639 | 0.00233  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 5640 | 0.00247  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 5641 | 0.00238  |    -     | 0.00229  |0.04747  |    -     |    -     |
| 5642 | 0.00235  |    -     | 0.00221  |0.04380  |    -     |    -     |
| 5643 | 0.00240  |    -     | 0.00225  |0.04741  |    -     |    -     |
| 5644 | 0.00242  |    -     | 0.00229  |0.04744  |    -     |    -     |
| 5645 | 0.00229  |    -     | 0.00209  |0.04734  |    -     |    -     |
| 5646 | 0.00235  |    -     | 0.00229  |0.04040  |    -     |    -     |
| 5647 | 0.00240  |    -     | 0.00223  |0.04704  |    -     |    -     |
| 5648 | 0.00231  |    -     | 0.00215  |0.04742  |    -     |    -     |
| 5649 | 0.00234  |    -     | 0.00228  |0.04739  |    -     |    -     |
| 5650 | 0.00227  |    -     | 0.00218  |0.04745  |    -     |    -     |
| 5651 | 0.00239  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 5652 | 0.00234  |    -     | 0.00224  |0.04739  |    -     |    -     |
| 5653 | 0.00233  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5654 | 0.00234  |    -     | 0.00223  |0.04608  |    -     |    -     |
| 5655 | 0.00236  |    -     | 0.00222  |0.04643  |    -     |    -     |
| 5656 | 0.00241  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5657 | 0.00236  |    -     | 0.00225  |0.04201  |    -     |    -     |
| 5658 | 0.00231  |    -     | 0.00218  |0.04742  |    -     |    -     |
| 5659 | 0.00239  |    -     | 0.00223  |0.04658  |    -     |    -     |
| 5660 | 0.00246  |    -     | 0.00227  |0.04752  |    -     |    -     |
| 5661 | 0.00239  |    -     | 0.00226  |0.04751  |    -     |    -     |
| 5662 | 0.00237  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5663 | 0.00234  |    -     | 0.00222  |0.04749  |    -     |    -     |
| 5664 | 0.00234  |    -     | 0.00218  |0.04746  |    -     |    -     |
| 5665 | 0.00234  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 5666 | 0.00233  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 5667 | 0.00238  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 5668 | 0.00235  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 5669 | 0.00232  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5670 | 0.00235  |    -     | 0.00222  |0.03953  |    -     |    -     |
| 5671 | 0.00230  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 5672 | 0.00238  |    -     | 0.00223  |0.04738  |    -     |    -     |
| 5673 | 0.00237  |    -     | 0.00224  |0.04738  |    -     |    -     |
| 5674 | 0.00239  |    -     | 0.00223  |0.04749  |    -     |    -     |
| 5675 | 0.00239  |    -     | 0.00221  |0.04532  |    -     |    -     |
| 5676 | 0.00241  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 5677 | 0.00235  |    -     | 0.00223  |0.04737  |    -     |    -     |
| 5678 | 0.00233  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 5679 | 0.00247  |    -     | 0.00214  |0.04751  |    -     |    -     |
| 5680 | 0.00225  |    -     | 0.00208  |0.04730  |    -     |    -     |
| 5681 | 0.00239  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 5682 | 0.00233  |    -     | 0.00224  |0.04676  |    -     |    -     |
| 5683 | 0.00234  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 5684 | 0.00236  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5685 | 0.00235  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 5686 | 0.00234  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 5687 | 0.00231  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5688 | 0.00220  |    -     | 0.00211  |0.04736  |    -     |    -     |
| 5689 | 0.00244  |    -     | 0.00225  |0.04731  |    -     |    -     |
| 5690 | 0.00232  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5691 | 0.00241  |    -     | 0.00213  |0.04729  |    -     |    -     |
| 5692 | 0.00240  |    -     | 0.00218  |0.04747  |    -     |    -     |
| 5693 | 0.00237  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5694 | 0.00233  |    -     | 0.00219  |0.04487  |    -     |    -     |
| 5695 | 0.00235  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5696 | 0.00238  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 5697 | 0.00233  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5698 | 0.00224  |    -     | 0.00213  |0.04742  |    -     |    -     |
| 5699 | 0.00244  |    -     | 0.00229  |0.04753  |    -     |    -     |
| 5700 | 0.00232  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5701 | 0.00232  |    -     | 0.00220  |0.04734  |    -     |    -     |
| 5702 | 0.00221  |    -     | 0.00209  |0.04398  |    -     |    -     |
| 5703 | 0.00234  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 5704 | 0.00230  |    -     | 0.00224  |0.04742  |    -     |    -     |
| 5705 | 0.00234  |    -     | 0.00221  |0.04744  |    -     |    -     |
| 5706 | 0.00237  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 5707 | 0.00235  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 5708 | 0.00236  |    -     | 0.00224  |0.04739  |    -     |    -     |
| 5709 | 0.00235  |    -     | 0.00223  |0.04742  |    -     |    -     |
| 5710 | 0.00226  |    -     | 0.00210  |0.04560  |    -     |    -     |
| 5711 | 0.00237  |    -     | 0.00222  |0.04736  |    -     |    -     |
| 5712 | 0.00236  |    -     | 0.00223  |0.04738  |    -     |    -     |
| 5713 | 0.00241  |    -     | 0.00226  |0.04747  |    -     |    -     |
| 5714 | 0.00233  |    -     | 0.00222  |0.04738  |    -     |    -     |
| 5715 | 0.00239  |    -     | 0.00224  |0.04357  |    -     |    -     |
| 5716 | 0.00230  |    -     | 0.00219  |0.04216  |    -     |    -     |
| 5717 | 0.00228  |    -     | 0.00220  |0.04749  |    -     |    -     |
| 5718 | 0.00237  |    -     | 0.00228  |0.04739  |    -     |    -     |
